dataset,case_id,variant,backend_count,success_backend_count,min_energy_eV,max_energy_eV,range_energy_eV,mean_energy_eV,success_backends
ocd62,046,one_shot,4,4,-4.24150848389,-3.85814666748,0.383361816406,-4.05005264282,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,047,full,4,4,-2.12550926208,-2.11317062378,0.0123386383057,-2.11625528336,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,047,no_forbid,4,4,-2.14943504333,-2.1131401062,0.0362949371338,-2.13128757477,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,047,no_slip,4,4,-2.14940452576,-2.11317062378,0.0362339019775,-2.13123416901,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,047,no_termination,4,4,-2.14916038513,-2.11317062378,0.0359897613525,-2.12526035309,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,047,one_shot,4,4,-2.12550926208,-2.03019332886,0.0953159332275,-2.07477426529,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,048,full,4,4,-11.6580753326,-11.6545963287,0.00347900390625,-11.656244278,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,048,no_forbid,4,4,-11.6547794342,-11.6545963287,0.00018310546875,-11.654718399,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,048,no_slip,4,4,-11.6582584381,-6.98352432251,4.6747341156,-10.4878659248,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,048,no_termination,4,4,-11.67461586,-11.6545352936,0.0200805664062,-11.6608371735,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,048,one_shot,4,4,-11.659784317,-6.98352432251,4.67625999451,-9.06468343735,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,049,full,4,4,-8.62810516357,-8.24935150146,0.378753662109,-8.53331756592,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,049,no_forbid,4,4,-8.62813568115,-8.62798309326,0.000152587890625,-8.62808227539,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,049,no_slip,4,4,-8.62810516357,-7.73030853271,0.897796630859,-8.30896759033,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,049,no_termination,4,4,-8.62810516357,-8.24935150146,0.378753662109,-8.53335571289,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,049,one_shot,4,4,-7.62145233154,-7.62145233154,0,-7.62145233154,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,050,full,4,4,-3.50413966179,-3.33806300163,0.166076660156,-3.46262049675,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,050,no_forbid,4,4,-3.50413966179,-3.33804774284,0.166091918945,-3.42109751701,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,050,no_slip,4,4,-3.50413966179,-3.33806300163,0.166076660156,-3.42110133171,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,050,no_termination,4,4,-3.50413966179,-3.50413966179,0,-3.50413966179,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,050,one_shot,4,4,-3.50413966179,-3.32411646843,0.180023193359,-3.45913386345,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,051,full,4,4,-3.13452601433,-3.13434290886,0.00018310546875,-3.13447642326,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,051,no_forbid,4,4,-3.13452601433,-3.13452601433,0,-3.13452601433,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,051,no_slip,4,4,-3.13452601433,-3.13434290886,0.00018310546875,-3.13447260857,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,051,no_termination,4,4,-3.13452601433,-3.13432765007,0.000198364257812,-3.13447260857,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,051,one_shot,4,4,-3.13452601433,-3.08652186394,0.0480041503906,-3.12247920036,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,052,full,4,4,-0.167181015015,-0.167179107666,1.90734863281e-06,-0.167180538177,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,052,no_forbid,4,4,-0.167181015015,-0.167181015015,0,-0.167181015015,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,052,no_slip,4,4,-0.167181015015,-0.15860748291,0.00857353210449,-0.165037155151,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,052,no_termination,4,4,-0.167181015015,-0.165849685669,0.0013313293457,-0.166514873505,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,052,one_shot,4,3,-0.167181015015,-0.167181015015,0,-0.167181015015,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,053,full,4,1,-3.14552688599,-3.14552688599,0,-3.14552688599,anthropic_claude_sonnet46_mace_mp0_small
ocd62,053,no_forbid,4,2,-3.14553451538,-3.14552688599,7.62939453125e-06,-3.14553070068,google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,053,no_slip,4,3,-3.14553451538,-3.14552688599,7.62939453125e-06,-3.14553197225,anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,053,no_termination,4,3,-3.14553451538,-3.14552688599,7.62939453125e-06,-3.14552942912,anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,054,full,4,4,-11.6953048706,-11.695274353,3.0517578125e-05,-11.6952896118,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,054,no_forbid,4,4,-11.6953048706,-11.695274353,3.0517578125e-05,-11.6952819824,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,054,no_slip,4,4,-11.6953048706,-11.695274353,3.0517578125e-05,-11.6952819824,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,054,no_termination,4,4,-11.6953048706,-11.695274353,3.0517578125e-05,-11.6952972412,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,054,one_shot,4,4,-11.695274353,-11.3401107788,0.355163574219,-11.5782470703,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,055,full,4,4,-2.73909378052,-2.7214679718,0.0176258087158,-2.73061323166,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,055,no_forbid,4,4,-2.73909378052,-2.7195148468,0.0195789337158,-2.72979259491,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,055,no_slip,4,4,-2.73909378052,-2.7227973938,0.0162963867188,-2.73501968384,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,055,no_termination,4,4,-2.73909378052,-2.7214679718,0.0176258087158,-2.73468732834,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,055,one_shot,4,4,-2.72951126099,-2.71760940552,0.0119018554688,-2.72402143478,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,056,full,4,4,-12.9987258911,-12.9986953735,3.05175781232e-05,-12.9987030029,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,056,no_forbid,4,4,-12.9987258911,-12.9986953735,3.05175781232e-05,-12.9987030029,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,056,no_slip,4,4,-12.9986953735,-12.9986953735,0,-12.9986953735,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,056,no_termination,4,4,-12.9986953735,-12.9986953735,0,-12.9986953735,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,056,one_shot,4,4,-12.9986953735,-12.9137649536,0.0849304199219,-12.938583374,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,057,full,4,4,-10.486995697,-10.486995697,0,-10.486995697,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,057,no_forbid,4,4,-10.486995697,-10.486995697,0,-10.486995697,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,057,no_slip,4,4,-10.486995697,-10.486995697,0,-10.486995697,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,057,no_termination,4,4,-10.486995697,-10.486995697,0,-10.486995697,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,057,one_shot,4,4,-10.415063858,-10.415063858,0,-10.415063858,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,058,full,4,4,-2.90373420715,-2.90372657776,7.62939453125e-06,-2.90373039246,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,058,no_forbid,4,4,-2.90373420715,-2.90372657776,7.62939453125e-06,-2.90372848511,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,058,no_slip,4,4,-2.90373420715,-2.90372657776,7.62939453125e-06,-2.90373039246,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,058,no_termination,4,4,-2.90373420715,-2.90372657776,7.62939453125e-06,-2.90373039246,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,058,one_shot,4,4,-2.90373420715,-2.86834144592,0.0353927612305,-2.89488220215,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,059,full,4,4,-2.85009002686,-2.84822845459,0.00186157226562,-2.84869384766,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,059,no_forbid,4,4,-2.84822845459,-2.84822845459,0,-2.84822845459,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,059,no_slip,4,4,-2.84822845459,-2.82347869873,0.0247497558594,-2.84204101563,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,059,no_termination,4,4,-2.85009002686,-2.84822845459,0.00186157226562,-2.84869384766,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,059,one_shot,4,4,-2.84822845459,-2.84822845459,0,-2.84822845459,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,060,full,4,4,-8.32996749878,-8.32203292847,0.0079345703125,-8.32599258423,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,060,no_forbid,4,4,-8.32996749878,-7.81296920776,0.516998291016,-8.19873428345,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,060,no_slip,4,4,-8.32996749878,-8.07068824768,0.259279251099,-8.26316404343,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,060,no_termination,4,4,-8.32996749878,-8.10386276245,0.226104736328,-8.26947402954,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,060,one_shot,4,4,-7.67130470276,-7.67130470276,0,-7.67130470276,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,061,full,4,4,-10.7323379517,-10.7108535767,0.021484375,-10.7222671509,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,061,no_forbid,4,4,-10.7323379517,-10.710975647,0.0213623046875,-10.7222976685,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,061,no_slip,4,4,-10.7323379517,-10.7108535767,0.021484375,-10.7169723511,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,061,no_termination,4,4,-10.7136001587,-10.7107925415,0.0028076171875,-10.7115707397,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,061,one_shot,4,4,-10.710975647,-10.7107315063,0.000244140625,-10.7109146118,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,062,full,4,4,-7.33972358704,-7.33886909485,0.0008544921875,-7.3393573761,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,062,no_forbid,4,4,-7.33972358704,-7.31248855591,0.0272350311279,-7.33169412613,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,062,no_slip,4,4,-7.33960151672,-7.21104812622,0.128553390503,-7.30715799332,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,062,no_termination,4,4,-7.33972358704,-7.16833686829,0.17138671875,-7.29675483704,openai_gpt54_mace_mp0_small;anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
ocd62,062,one_shot,4,3,-7.34790229797,-7.33960151672,0.00830078125,-7.34240913391,anthropic_claude_sonnet46_mace_mp0_small;google_vertexai_gemini25pro_mace_mp0_small;xai_grok4_0709_mace_mp0_small
