dataset,case_id,backend_key,backend,llm_model,force_field,calculator_backend,force_field_model,force_field_size,variant,full_energy_eV,variant_energy_eV,delta_variant_minus_full_eV,within_0.01eV_of_full
ocd62,039,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-5.36346054077,-5.36346054077,0,TRUE
ocd62,039,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-5.36346054077,-5.36260414124,0.000856399536133,TRUE
ocd62,039,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-5.36346054077,-5.36263465881,0.000825881958008,TRUE
ocd62,040,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-9.67058944702,-9.6713218689,-0.000732421875,TRUE
ocd62,040,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-9.67058944702,-9.67107772827,-0.00048828125,TRUE
ocd62,040,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-9.67058944702,-9.67077255249,-0.00018310546875,TRUE
ocd62,040,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-9.67058944702,-9.34560775757,0.324981689453,FALSE
ocd62,041,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.98022913933,-4.74316859245,0.237060546875,FALSE
ocd62,041,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.98022913933,-4.74316859245,0.237060546875,FALSE
ocd62,041,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.98022913933,-4.98022913933,0,TRUE
ocd62,041,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.98022913933,-4.74319911003,0.237030029297,FALSE
ocd62,042,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.28393745422,-3.28392982483,7.62939453125e-06,TRUE
ocd62,042,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.28393745422,-3.28393745422,0,TRUE
ocd62,042,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.28393745422,-3.28393745422,0,TRUE
ocd62,042,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.28393745422,-3.28293037415,0.00100708007812,TRUE
ocd62,043,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.81189155579,-7.79065132141,0.021240234375,FALSE
ocd62,043,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.81189155579,-7.81189155579,0,TRUE
ocd62,043,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.81189155579,-7.81189155579,0,TRUE
ocd62,043,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-7.81189155579,-7.79071235657,0.0211791992188,FALSE
ocd62,044,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.01446533203,-2.73742675781,0.277038574219,FALSE
ocd62,044,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.01446533203,-3.01446533203,0,TRUE
ocd62,044,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.01446533203,-3.22351074219,-0.209045410156,FALSE
ocd62,044,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.01446533203,-2.73760986328,0.27685546875,FALSE
ocd62,045,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-1.41458511353,-1.57045173645,-0.155866622925,FALSE
ocd62,045,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-1.41458511353,-1.57045173645,-0.155866622925,FALSE
ocd62,045,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-1.41458511353,-1.41458511353,0,TRUE
ocd62,045,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-1.41458511353,-1.35147094727,0.0631141662598,FALSE
ocd62,046,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.2414932251,-4.24147796631,1.52587890625e-05,TRUE
ocd62,046,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.2414932251,-4.24291229248,-0.00141906738281,TRUE
ocd62,046,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.2414932251,-4.24150848389,-1.52587890625e-05,TRUE
ocd62,046,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.2414932251,-3.8590927124,0.382400512695,FALSE
ocd62,047,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.11317062378,-2.14940452576,-0.0362339019775,FALSE
ocd62,047,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.11317062378,-2.14940452576,-0.0362339019775,FALSE
ocd62,047,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.11317062378,-2.14916038513,-0.0359897613525,FALSE
ocd62,047,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.11317062378,-2.12550926208,-0.0123386383057,FALSE
ocd62,048,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-11.6546573639,-11.6547794342,-0.0001220703125,TRUE
ocd62,048,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-11.6546573639,-11.6547794342,-0.0001220703125,TRUE
ocd62,048,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-11.6546573639,-11.6545352936,0.0001220703125,TRUE
ocd62,048,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-11.6546573639,-6.98352432251,4.67113304138,FALSE
ocd62,049,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-8.62810516357,-7.73030853271,0.897796630859,FALSE
ocd62,049,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-8.62810516357,-8.62813568115,-3.0517578125e-05,TRUE
ocd62,049,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-8.62810516357,-8.62810516357,0,TRUE
ocd62,049,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-8.62810516357,-7.62145233154,1.00665283203,FALSE
ocd62,050,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.33806300163,-3.33806300163,0,TRUE
ocd62,050,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.33806300163,-3.33804774284,1.52587890625e-05,TRUE
ocd62,050,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.33806300163,-3.50413966179,-0.166076660156,FALSE
ocd62,050,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.33806300163,-3.50413966179,-0.166076660156,FALSE
ocd62,051,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.13434290886,-3.13434290886,0,TRUE
ocd62,051,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.13434290886,-3.13452601433,-0.00018310546875,TRUE
ocd62,051,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.13434290886,-3.13432765007,1.52587890625e-05,TRUE
ocd62,051,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.13434290886,-3.13452601433,-0.00018310546875,TRUE
ocd62,052,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-0.167181015015,-0.167181015015,0,TRUE
ocd62,052,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-0.167181015015,-0.167181015015,0,TRUE
ocd62,052,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-0.167181015015,-0.167181015015,0,TRUE
ocd62,054,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-11.6953048706,-11.695274353,3.0517578125e-05,TRUE
ocd62,054,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-11.6953048706,-11.6953048706,0,TRUE
ocd62,054,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-11.6953048706,-11.6953048706,0,TRUE
ocd62,054,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-11.6953048706,-11.5823287964,0.112976074219,FALSE
ocd62,055,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.7227973938,-2.7227973938,0,TRUE
ocd62,055,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.7227973938,-2.7195148468,0.00328254699707,TRUE
ocd62,055,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.7227973938,-2.7214679718,0.00132942199707,TRUE
ocd62,055,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.7227973938,-2.71760940552,0.00518798828125,TRUE
ocd62,056,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-12.9986953735,-12.9986953735,0,TRUE
ocd62,056,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-12.9986953735,-12.9987258911,-3.05175781232e-05,TRUE
ocd62,056,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-12.9986953735,-12.9986953735,0,TRUE
ocd62,056,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-12.9986953735,-12.9209365845,0.0777587890625,FALSE
ocd62,057,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-10.486995697,-10.486995697,0,TRUE
ocd62,057,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-10.486995697,-10.486995697,0,TRUE
ocd62,057,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-10.486995697,-10.486995697,0,TRUE
ocd62,057,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-10.486995697,-10.415063858,0.0719318389893,FALSE
ocd62,058,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.90372657776,-2.90372657776,0,TRUE
ocd62,058,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.90372657776,-2.90373420715,-7.62939453125e-06,TRUE
ocd62,058,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.90372657776,-2.90372657776,0,TRUE
ocd62,058,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.90372657776,-2.90373420715,-7.62939453125e-06,TRUE
ocd62,059,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.84822845459,-2.84822845459,0,TRUE
ocd62,059,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.84822845459,-2.84822845459,0,TRUE
ocd62,059,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.84822845459,-2.84822845459,0,TRUE
ocd62,059,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.84822845459,-2.84822845459,0,TRUE
ocd62,060,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-8.32203292847,-8.32203292847,0,TRUE
ocd62,060,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-8.32203292847,-8.32203292847,0,TRUE
ocd62,060,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-8.32203292847,-8.32203292847,0,TRUE
ocd62,060,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-8.32203292847,-7.67130470276,0.650728225708,FALSE
ocd62,061,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-10.7323379517,-10.7323379517,0,TRUE
ocd62,061,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-10.7323379517,-10.7323379517,0,TRUE
ocd62,061,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-10.7323379517,-10.7136001587,0.0187377929688,FALSE
ocd62,061,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-10.7323379517,-10.710975647,0.0213623046875,FALSE
ocd62,062,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.33886909485,-7.33886909485,0,TRUE
ocd62,062,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.33886909485,-7.33960151672,-0.000732421875,TRUE
ocd62,062,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.33886909485,-7.3393573761,-0.00048828125,TRUE
ocd62,062,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-7.33886909485,-7.33960151672,-0.000732421875,TRUE
ocd62,001,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.35656738281,-1.79829788208,1.55826950073,FALSE
ocd62,001,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.35656738281,-3.35656738281,0,TRUE
ocd62,001,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.35656738281,-3.35653686523,3.0517578125e-05,TRUE
ocd62,001,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.35656738281,-4.35738372803,-1.00081634521,FALSE
ocd62,002,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.34696388245,-4.3469619751,1.90734863281e-06,TRUE
ocd62,002,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.34696388245,-4.3469619751,1.90734863281e-06,TRUE
ocd62,002,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.34696388245,-4.34696388245,0,TRUE
ocd62,002,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.34696388245,-4.3469619751,1.90734863281e-06,TRUE
ocd62,003,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.26027870178,-3.28880691528,-0.028528213501,FALSE
ocd62,003,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.26027870178,-3.28879356384,-0.0285148620605,FALSE
ocd62,003,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.26027870178,-3.28879165649,-0.0285129547119,FALSE
ocd62,003,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.26027870178,-3.15579795837,0.104480743408,FALSE
ocd62,004,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.15995025635,-7.39261627197,-0.232666015625,FALSE
ocd62,004,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.15995025635,-7.15995025635,0,TRUE
ocd62,004,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.15995025635,-6.71628570557,0.443664550781,FALSE
ocd62,004,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-7.15995025635,-6.13614654541,1.02380371094,FALSE
ocd62,005,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-10.0763492584,-10.0763492584,0,TRUE
ocd62,005,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-10.0763492584,-9.9780921936,0.0982570648193,FALSE
ocd62,005,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-10.0763492584,-10.0752601624,0.00108909606934,TRUE
ocd62,005,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-10.0763492584,-8.99322891235,1.08312034607,FALSE
ocd62,006,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.71587181091,-3.4211025238,0.294769287109,FALSE
ocd62,006,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.71587181091,-3.71587181091,0,TRUE
ocd62,006,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.71587181091,-3.71587181091,0,TRUE
ocd62,006,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.71587181091,-3.37650680542,0.339365005493,FALSE
ocd62,007,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-19.7285842896,-19.7263641357,0.00222015380859,TRUE
ocd62,007,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-19.7285842896,-19.9250106812,-0.196426391602,FALSE
ocd62,007,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-19.7285842896,-19.9250717163,-0.196487426758,FALSE
ocd62,007,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-19.7285842896,-19.7264251709,0.00215911865234,TRUE
ocd62,008,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-8.46646881104,-7.49000072479,0.976468086243,FALSE
ocd62,008,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-8.46646881104,-8.46666717529,-0.000198364257812,TRUE
ocd62,008,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-8.46646881104,-8.46662139893,-0.000152587890625,TRUE
ocd62,008,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-8.46646881104,-7.16851329803,1.297955513,FALSE
ocd62,009,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.29079055786,-4.57841873169,-0.287628173828,FALSE
ocd62,009,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.29079055786,-4.57838821411,-0.28759765625,FALSE
ocd62,009,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.29079055786,-4.29193305969,-0.00114250183105,TRUE
ocd62,009,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.29079055786,-4.29193305969,-0.00114250183105,TRUE
ocd62,010,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.38451766968,-3.38451766968,0,TRUE
ocd62,010,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.38451766968,-2.73585891724,0.648658752441,FALSE
ocd62,010,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.38451766968,-3.34560775757,0.0389099121094,FALSE
ocd62,010,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.38451766968,-2.73592758179,0.648590087891,FALSE
ocd62,011,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.41855239868,-4.36714363098,0.0514087677002,FALSE
ocd62,011,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.41855239868,-4.3671131134,0.0514392852783,FALSE
ocd62,011,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.41855239868,-4.36714363098,0.0514087677002,FALSE
ocd62,011,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.41855239868,-4.3671131134,0.0514392852783,FALSE
ocd62,012,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-14.5495405197,-14.5495405197,0,TRUE
ocd62,012,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-14.5495405197,-14.5495405197,0,TRUE
ocd62,012,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-14.5495405197,-14.5495405197,0,TRUE
ocd62,012,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-14.5495405197,-13.2748823166,1.27465820312,FALSE
ocd62,013,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.77248191833,-2.70071983337,0.0717620849609,FALSE
ocd62,013,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.77248191833,-2.74605369568,0.0264282226562,FALSE
ocd62,013,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.77248191833,-2.74605369568,0.0264282226562,FALSE
ocd62,013,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.77248191833,-2.35982322693,0.412658691406,FALSE
ocd62,014,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-10.1377220154,-10.1377220154,0,TRUE
ocd62,014,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-10.1377220154,-10.1377220154,0,TRUE
ocd62,014,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-10.1377220154,-11.3843955994,-1.24667358398,FALSE
ocd62,014,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-10.1377220154,-10.1377220154,0,TRUE
ocd62,015,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-1.09475708008,-1.09475708008,0,TRUE
ocd62,015,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-1.09475708008,-1.09475708008,0,TRUE
ocd62,015,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-1.09475708008,-1.09475708008,0,TRUE
ocd62,016,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-10.3609848022,-9.66370391846,0.697280883789,FALSE
ocd62,016,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-10.3609848022,-9.07741546631,1.28356933594,FALSE
ocd62,016,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-10.3609848022,-10.3609848022,0,TRUE
ocd62,016,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-10.3609848022,-9.07741546631,1.28356933594,FALSE
ocd62,017,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.7166519165,-2.43795013428,0.278701782227,FALSE
ocd62,017,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.7166519165,-2.71648406982,0.000167846679688,TRUE
ocd62,017,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.7166519165,-2.7166519165,0,TRUE
